creativeID,adID,camgaignID,advertiserID,appID,appPlatform
4857,2501,513,44,421,1
2028,3365,413,44,421,1
3539,1848,719,1,229,2
4914,733,121,88,123,2
5338,2040,673,88,123,2
4266,1549,664,55,198,2
3478,3373,121,88,123,2
5619,424,654,54,389,1
5937,1113,664,55,198,2
2231,2914,152,40,123,2
2561,1934,121,88,123,2
2271,2897,217,44,421,1
1726,226,277,74,100,2
1297,2271,471,26,123,2
95,1400,121,88,123,2
5225,1297,58,57,421,1
5152,3131,673,88,123,2
4282,1686,79,77,278,2
5765,3377,446,20,328,2
3227,1560,112,54,389,1
5645,1646,673,88,123,2
3261,2946,324,40,123,2
3124,1177,121,88,123,2
4597,1960,425,40,123,2
2462,3227,303,29,286,2
1307,1918,513,44,421,1
4076,3131,673,88,123,2
539,3445,129,40,123,2
1246,2799,120,44,421,1
5259,567,625,57,421,1
4889,1400,121,88,123,2
2547,3095,303,29,286,2
4999,539,79,77,278,2
4004,258,164,17,205,2
4789,3435,471,26,123,2
3221,1457,315,89,420,1
964,954,13,57,421,1
5213,2820,129,40,123,2
4027,8,306,88,123,2
5014,519,21,77,278,2
4831,1934,121,88,123,2
5631,1537,306,88,123,2
4906,3303,187,55,198,2
1371,1043,446,20,328,2
5343,1934,121,88,123,2
6057,3135,58,57,421,1
6394,3372,120,44,421,1
6106,2583,673,88,123,2
2079,3054,413,44,421,1
5420,211,303,29,286,2
2117,1657,324,40,123,2
5557,3110,21,77,278,2
3054,1934,121,88,123,2
673,1657,324,40,123,2
6436,733,121,88,123,2
5503,3386,187,55,198,2
2208,2701,510,40,123,2
3079,2897,217,44,421,1
188,1622,664,55,198,2
4204,3079,129,40,123,2
3020,879,79,77,278,2
5671,1646,673,88,123,2
6030,1355,187,55,198,2
637,1785,625,57,421,1
4731,3050,167,63,360,1
5498,1285,303,29,286,2
5808,1879,58,57,421,1
2087,3567,21,77,278,2
2382,2443,89,29,286,2
1471,529,625,57,421,1
4324,1470,121,88,123,2
661,3150,673,88,123,2
1705,1959,436,40,123,2
3666,2087,79,77,278,2
217,2080,129,40,123,2
5812,2583,673,88,123,2
3199,2385,21,77,278,2
3715,217,58,57,421,1
322,3392,58,57,421,1
4509,3199,324,40,123,2
4992,1297,58,57,421,1
400,3372,120,44,421,1
5854,826,324,40,123,2
1982,1758,471,26,123,2
1062,2501,513,44,421,1
4735,1960,425,40,123,2
444,3563,471,26,123,2
3299,519,21,77,278,2
2830,1177,121,88,123,2
1256,116,356,40,123,2
1653,621,303,29,286,2
4618,2583,673,88,123,2
3942,787,187,55,198,2
480,2799,120,44,421,1
6404,137,306,88,123,2
5786,39,312,40,123,2
5126,826,324,40,123,2
1089,2801,513,44,421,1
3222,2283,425,40,123,2
4742,1834,324,40,123,2
669,1653,306,88,123,2
125,3567,21,77,278,2
4701,2632,425,40,123,2
5707,2040,673,88,123,2
5862,2501,513,44,421,1
6225,2799,120,44,421,1
2075,856,625,57,421,1
4581,1906,324,40,123,2
5892,1960,425,40,123,2
5418,2026,471,26,123,2
2234,1646,673,88,123,2
4733,2897,217,44,421,1
4471,2759,217,44,421,1
2261,539,79,77,278,2
915,2251,654,54,389,1
3172,3373,121,88,123,2
2814,2040,673,88,123,2
814,2127,303,29,286,2
2756,1949,513,44,421,1
6117,676,471,26,123,2
4850,3272,164,17,205,2
2283,762,112,54,389,1
1606,1935,221,2,198,2
2849,774,482,74,100,2
5056,3032,400,84,360,1
1999,3249,366,84,360,1
1137,71,518,84,360,1
4447,3341,97,25,146,2
3238,3200,76,55,198,2
4561,1382,574,63,360,1
5517,946,125,13,360,1
2483,2248,20,85,293,2
3655,3368,379,84,360,1
5994,809,512,57,421,1
3739,3179,554,13,360,1
3165,978,349,2,319,2
554,2849,200,39,100,2
5404,2150,350,68,127,2
6536,900,222,33,206,2
1420,1137,563,13,360,1
6372,3032,400,84,360,1
3444,3238,681,84,360,1
3366,638,467,2,198,2
349,2624,80,84,360,1
3323,798,683,84,360,1
5823,3032,400,84,360,1
2065,554,523,84,360,1
5123,3147,467,2,198,2
5962,809,512,57,421,1
2307,785,396,56,123,2
4923,1558,602,20,328,2
1597,349,487,2,198,2
5618,3323,311,40,123,2
438,1935,221,2,198,2
2146,2065,59,84,360,1
6327,3302,467,2,198,2
3077,2453,373,2,319,2
3490,3197,346,13,360,1
1551,3342,532,74,100,2
4340,3517,597,84,360,1
5550,1935,221,2,198,2
4978,3077,532,74,100,2
2259,3517,597,84,360,1
4109,888,554,13,360,1
1029,1551,315,89,420,1
6031,1448,659,13,360,1
1948,2453,373,2,319,2
1033,2248,20,85,293,2
4643,2065,59,84,360,1
4333,1229,278,13,360,1
6463,2316,201,89,420,1
4543,1033,217,44,421,1
4267,809,512,57,421,1
1337,2528,468,89,420,1
5285,1935,221,2,198,2
2863,309,201,89,420,1
449,494,529,84,360,1
5452,2893,346,13,360,1
6545,3179,554,13,360,1
3078,3415,393,13,360,1
1990,888,554,13,360,1
5542,2291,482,74,100,2
6045,1434,587,31,146,2
5340,3169,61,68,127,2
4982,1610,174,88,123,2
6514,3197,346,13,360,1
4150,3471,61,68,127,2
1373,946,125,13,360,1
3351,1366,80,84,360,1
5456,2374,597,84,360,1
3557,252,393,13,360,1
1883,3015,554,13,360,1
3015,2030,487,2,198,2
3397,3258,120,44,421,1
5339,2066,119,31,146,2
3258,2449,80,84,360,1
6569,3361,597,84,360,1
4738,1366,80,84,360,1
1708,2248,20,85,293,2
4007,3551,619,7,328,2
5245,885,619,7,328,2
2040,2119,619,7,328,2
885,790,13,57,421,1
4439,2907,201,89,420,1
2119,2260,505,2,319,2
5553,1382,574,63,360,1
3912,2724,289,20,328,2
2494,162,277,74,100,2
5910,1280,625,57,421,1
6363,2925,468,89,420,1
4160,1713,152,40,123,2
6422,3015,554,13,360,1
900,2502,467,2,198,2
4799,800,61,68,127,2
2964,3441,289,20,328,2
6000,2453,373,2,319,2
1045,800,61,68,127,2
3585,1995,244,31,146,2
4974,2036,505,2,319,2
3691,2374,597,84,360,1
727,2336,58,57,421,1
1507,1816,619,7,328,2
5732,59,480,31,146,2
6129,2802,95,60,68,2
6270,3032,400,84,360,1
4462,2567,468,89,420,1
6199,2979,213,87,116,2
2997,2111,289,20,328,2
3419,2450,120,44,421,1
2073,2326,289,20,328,2
311,2550,76,55,198,2
3870,3248,217,44,421,1
3009,1497,289,20,328,2
5242,1387,441,41,195,2
3385,2904,619,7,328,2
6289,3153,377,31,146,2
969,2624,80,84,360,1
4379,1555,167,63,360,1
1579,3232,289,20,328,2
5750,494,529,84,360,1
9,938,83,10,434,1
736,1107,120,44,421,1
6219,3271,76,55,198,2
3571,2449,80,84,360,1
5545,1951,317,13,360,1
6510,1635,289,20,328,2
984,597,273,44,421,1
2200,2065,59,84,360,1
6532,494,529,84,360,1
5839,3000,619,7,328,2
3037,201,58,57,421,1
3851,3368,379,84,360,1
2904,42,468,89,420,1
4600,1752,468,89,420,1
2020,1541,280,14,327,2
3300,2870,273,44,421,1
2554,2054,18,87,116,2
4798,709,622,39,100,2
1107,2028,217,44,421,1
901,3570,58,57,421,1
5165,3071,264,55,198,2
5016,2245,625,57,421,1
6571,3179,554,13,360,1
4136,3148,572,39,100,2
5496,3197,346,13,360,1
4522,3015,554,13,360,1
2488,2496,625,57,421,1
3458,1383,277,74,100,2
2859,2415,619,7,328,2
4289,2992,199,87,116,2
5031,946,125,13,360,1
6429,2578,42,35,356,1
2895,1194,468,89,420,1
1236,809,512,57,421,1
3682,2374,597,84,360,1
1309,1921,58,57,421,1
2870,800,61,68,127,2
2054,963,619,7,328,2
142,603,176,29,218,2
1274,1005,625,57,421,1
5159,547,469,57,421,1
6178,3037,706,87,116,2
3071,2893,346,13,360,1
792,1107,120,44,421,1
4749,2593,473,57,421,1
3898,3030,625,57,421,1
2245,90,58,57,421,1
3394,1718,120,44,421,1
3148,904,217,44,421,1
5223,1441,239,8,84,2
6329,494,529,84,360,1
6549,3019,76,55,198,2
2907,2950,598,9,116,2
273,3046,315,89,420,1
5406,3352,280,14,327,2
4583,2826,315,89,420,1
1641,1440,539,9,116,2
5686,2273,115,21,327,2
6504,2056,83,10,434,1
4519,1555,167,63,360,1
1788,1247,280,14,327,2
2343,1482,381,44,421,1
6415,1448,659,13,360,1
5733,2450,120,44,421,1
963,988,217,44,421,1
603,1718,120,44,421,1
4605,2734,280,14,327,2
1296,3363,406,31,146,2
919,1139,625,57,421,1
5868,3517,597,84,360,1
6026,3211,120,44,421,1
1822,3101,58,57,421,1
3792,3222,473,57,421,1
199,3289,192,55,198,2
422,3197,346,13,360,1
5795,2489,371,7,328,2
5324,3179,554,13,360,1
5266,240,469,57,421,1
2331,1366,80,84,360,1
1300,573,83,10,434,1
28,3404,539,9,116,2
3344,2272,197,8,84,2
751,1859,176,29,218,2
2950,3434,120,44,421,1
317,1490,120,44,421,1
4836,2275,176,29,218,2
2975,3258,120,44,421,1
2578,90,58,57,421,1
4832,3415,393,13,360,1
2107,1110,83,10,434,1
6251,1107,120,44,421,1
1835,2056,83,10,434,1
6347,414,315,89,420,1
3322,440,598,9,116,2
5347,3434,120,44,421,1
3935,1130,83,10,434,1
1482,2814,120,44,421,1
1973,1670,445,53,218,2
14,2633,196,8,84,2
6337,1480,83,10,434,1
3155,1718,120,44,421,1
147,3097,58,57,421,1
4598,2624,80,84,360,1
4391,2861,675,8,84,2
6248,2448,58,57,421,1
702,3262,83,10,434,1
5895,800,61,68,127,2
2353,3471,61,68,127,2
4126,2802,95,60,68,2
338,3169,61,68,127,2
3836,207,83,10,434,1
1638,207,83,10,434,1
35,2449,80,84,360,1
1091,3559,625,57,421,1
3844,3258,120,44,421,1
5615,2614,675,8,84,2
1285,3335,663,8,84,2
4397,3413,625,57,421,1
2644,740,83,10,434,1
6035,807,469,57,421,1
6029,201,58,57,421,1
414,888,554,13,360,1
4856,3097,58,57,421,1
5253,1216,58,57,421,1
3073,2268,313,22,286,2
42,1371,647,56,123,2
6378,2335,654,54,389,1
5144,2433,413,44,421,1
5446,2735,625,57,421,1
3309,1426,413,44,421,1
6543,166,56,26,123,2
4608,1304,647,56,123,2
2754,2538,591,80,14,2
3654,3013,139,10,434,1
4985,1145,73,54,389,1
6464,142,654,54,389,1
5117,305,56,26,123,2
2943,3521,654,54,389,1
5657,306,139,10,434,1
6498,3591,394,23,105,2
1475,1059,56,26,123,2
3581,2092,654,54,389,1
5035,3534,56,26,123,2
3410,2766,176,29,218,2
2477,3170,56,26,123,2
2751,1100,413,44,421,1
5098,2358,89,29,286,2
2268,3006,654,54,389,1
4295,1650,569,54,389,1
2735,2653,654,54,389,1
1017,2017,647,56,123,2
5513,2115,647,56,123,2
69,955,56,26,123,2
852,1122,647,56,123,2
5514,765,58,57,421,1
5351,2020,139,10,434,1
1873,104,654,54,389,1
5997,925,139,10,434,1
791,2709,662,60,68,2
4645,1084,654,54,389,1
2451,2127,303,29,286,2
5816,2634,615,26,123,2
3860,1697,58,57,421,1
1459,2445,112,54,389,1
2010,169,654,54,389,1
663,1685,394,23,105,2
